"CLIENT_ISO_CODE","CITY","ZIPCODE","LONGITUDE","LATITUDE","id_cp"
"TR","Kocaeli","41245",30.0366,40.7107,1240174
"GB","Dartford","DA1 3LF",0.1878,51.4415,1240175
"US","Corinth","38834",-88.5916,34.8759,1240176
"IE","Rathcoole","D24 XF20",-6.3713,53.2851,1240177
"ES","CIEZA","30530",-1.5015,38.2859,1240178
"NL","Nederweert","6031 TA",5.7423,51.2842,1240179
"IT","Rosa","36027",11.7614,45.702,1240180
"IT","Bellona","81041",14.2331,41.1605,1240181
"ES","MATARÓ","08301",2.4481,41.5428,1240182
"NL","Tiel","4001 eg",5.4377,51.8927,1240183
"ES","Burguillos","41220",-5.9515,37.6059,1240184
"NL","rotterdam","3069 dr",4.5325,51.9649,1240185
"ES","Camporeal","28510",-3.359,40.3215,1240186
"PL","Sopot","81-715",18.5613,54.4509,1240187
"US","Merrionette Park","60803",-87.7357,41.6721,1240188
"CH","Zizers","7205",9.5726,46.9343,1240189
"FR","Romans sur isere","26100",5.066,45.0496,1240190
"GB","Romford","RM1 4JT",0.1807,51.588,1240191
"CA","Mont-Royal","H3P2A3",-73.6298,45.52,1240192
"PT","Porto","4150-272",-8.611,41.1496,1240193
"IT","Santena","10026",7.773,44.9462,1240194
"NL","Bergen op Zoom","4614 VD",4.2961,51.5049,1240195
"GB","Bolton","BL1 4AY",-2.4388,53.5787,1240196
"IT","Vogognano","52010",11.9345,43.7499,1240197
"PT","arraiolos","7040-057",-7.9848,38.7236,1240198
"ES","CORUÑA, A","15009",-8.3938,43.3414,1240199
"US","New Castle","19726",-75.5663,39.6621,1240200
"ES","ALicante","03003",-0.4915,38.3379,1240201
"PL","Zawonia","55-106",17.3181,51.3649,1240202
"GB","Maidenhead","SL6 5LE",-0.8093,51.5412,1240203
"GB","London","DA15 8RD",0.0919,51.4487,1240204
"NL","Nieuw-Lekkerland","2957 XH",4.6891,51.8862,1240205
"RO","orsova","225200",22.3961,44.7253,1240206
"ES","Betxi","12549",-0.1963,39.9297,1240207
"DE","Chemnitz","09122",12.8875,50.7945,1240208
"PT","Alfragide Amadora","2610-086",-9.2308,38.7538,1240209
"SE","kungälv","44241",11.9805,57.871,1240210
"CZ","Praha 2","101 00",14.4619,50.0036,1240211
"PL","Leśna","34-300",20.4321,49.6432,1240212
"PL","Kobiór","43-210",18.9341,50.0619,1240213
"CA","Laval","H7M1Y5",-73.7131,45.5792,1240214
"MX","CUAUTITLÁN IZCALLI","54720",-99.2372,19.6678,1240215
"US","JOINT BASE MDL","08641",-74.7429,40.2171,1240216
"SE","Brämhult","50733",13.0167,57.7333,1240217
"PL","WARSZAWA","04-077",21.0944,52.2373,1240218
"GB","London","SW6 5DR",-0.2048,51.4776,1240219
"DE","Emmerting","84547",12.7667,48.2,1240220
"GB","ST. HELENS","WA10 3XL",-2.7449,53.4477,1240221
"ES","Alcoi","03804",-0.4668,38.7123,1240222
"DE","Dresden","01108",13.7983,51.1481,1240223
"CH","Zürich","8048",8.4793,47.3862,1240224
"US","glen cove","11542",-73.6277,40.865,1240225
"GB","Northwich","CW8 1SH",-2.5358,53.2434,1240226
"GB","London","se1 6fl",-0.0998,51.4971,1240227
"NL","Almere","1333 ZW",5.2669,52.386,1240228
"GB","YARM","TS15 9LD",-1.2838,54.4954,1240229
"FR","Montech","82700",1.1494,43.9854,1240230
"FR","Saint Mande","94160",2.4158,48.8386,1240231
"GB","Leicester","LE9 2JG",-1.2209,52.6262,1240232
"TR","Bursa","16580",29.1888,40.2438,1240233
"US","Saint Louis","63129",-90.3282,38.4566,1240234
"US","Blacklick","43004",-82.8079,40.021,1240235
"US","Wayne","68787",-97.0186,42.2304,1240236
"GB","Peterhead","AB42 1TY",-1.7848,57.5091,1240237
"PL","Łubianka","87-152",18.4703,53.1022,1240238
"PL","Bojano","84-207",18.3327,54.4865,1240239
"GB","Rochdale","OL11 1ED",-2.1573,53.6115,1240240
"RO","Calan, jud. Hunedoara","335300",22.9833,45.7333,1240241
"GB","Epsom","Kt19 0nd",-0.2548,51.3664,1240242
"US","Mc Lean","22102",-77.2295,38.953,1240243
"CA","Woodbridge","L4L7G7",-79.5572,43.8139,1240244
"ES","Cerdanyola del Valles","08290",2.1352,41.4715,1240245
"US","New Lenox","60451",-87.9631,41.5067,1240246
"GB","London","SW4 8JR",-0.1359,51.4513,1240247
"GB","Winsford","CW7 2GD",-2.5459,53.1906,1240248
"NL","Heemskerk","1962 XK",4.6804,52.5053,1240249
"RO","București","040106",26.1227,44.3819,1240250
"PT","Porto","4350-415",-8.611,41.1496,1240251
"CA","Delhi","N4B2W5",-80.4744,42.8567,1240252
"ES","Archivel","30195",-1.9686,38.1102,1240253
"NL","Almelo","7606 HN",6.644,52.346,1240254
"ES","Chinchilla de Monte-Aragón","02520",-1.715,38.9334,1240255
"NL","Ridderkerk","2982 RN",4.5928,51.8748,1240256
"AR","rada tilly","9001",-67.5,-45.7333,1240257
"US","NEW HAVEN","06513",-72.8654,41.3072,1240258
"US","BRONX","10465",-73.8196,40.8261,1240259
"GB","Bromley","BR2 8NX",0.0492,51.3763,1240260
"DE","Würzburg","97082",9.9206,49.7899,1240261
"GB","Maidenhead","SL6 4LQ",-0.7598,51.5196,1240262
"TR","Bilecik","11000",29.9793,40.1419,1240263
"NL","Amsterdam","1072 EE",4.8912,52.3548,1240264
"AT","WIEN","1200",16.3773,48.2402,1240265
"NL","Utrecht","3572 MB",5.1415,52.1017,1240266
"GB","London","E4 6JR",0.0064,51.6219,1240267
"PL","ZAMBRÓW","18-300",22.3781,53.0232,1240268
"MX","CIUDAD SANTA CATARINA","66188",-100.3208,25.5595,1240269
"NL","Almere","1361 BK",5.1448,52.3413,1240270
"GB","Bromley","BR1 2JX",0.0508,51.3918,1240271
"GB","Southampton","SO14 3EU",-1.3964,50.8995,1240272
"DE","MÜNCHEN","80637",11.5284,48.1725,1240273
"MX","SAN ANDRÉS CHOLULA","72830",-98.4262,18.9134,1240274
"SK","Banská Bystrica","974 05",19.1535,48.7395,1240275
"BR","Bonito","55680-000",-35.6945,-8.5224,1240276
"IT","Cortona","52044",11.9711,43.2593,1240277
"DE","Hamburg","22143",10.1926,53.6095,1240278
"US","Lynn Haven","32444",-85.6467,30.2362,1240279
"ES","MUXIA","15124",-9.2231,43.0442,1240280
"DE","Cottbus","03046",14.3197,51.756,1240281
"TR","İstanbul","34387",29,41.0667,1240282
"DE","Stuttgart","70184",9.1798,48.7759,1240283
"DE","Hannover","30175",9.7167,52.3667,1240284
"CA","Scarborough","M1T3P1",-79.3088,43.7785,1240285
"US","Plano","75074",-96.6777,33.0277,1240286
"NL","Almere","1339 NL",5.3051,52.396,1240287
"US","Airmont","10901",-74.1241,41.1177,1240288
"CA","Sherwood Park","T8A0W3",-113.3074,53.5207,1240289
"US","STAFFORD","22554",-77.4306,38.4586,1240290
"GB","London","SW6 2FQ",-0.1848,51.4752,1240291
"TR","Manisa","45120",28.5098,38.6126,1240292
"GB","Lancing","BN15 9QX",-0.3302,50.8344,1240293
"US","Frederick","21702",-77.4612,39.4926,1240294
"ES","Robledo De Chavela","28294",-4.2538,40.455,1240295
"IT","Borgo Valsugana","38051",11.4576,46.0512,1240296
"GB","Brackley","NN13 6GA",-1.1472,52.0435,1240297
"US","Glen","03838",-71.1925,44.1018,1240298
"GB","STANFORD-LE-HOPE","SS17 7AQ",0.4366,51.5244,1240299
"ES","UGENA","45217",-3.8706,40.1677,1240300
"GB","Benfleet","SS7 2PY",0.6001,51.5551,1240301
"IE","Dublin 6","D06WP64",-6.2631,53.3088,1240302
"IT","San Vito dei normanni","72019",17.7081,40.6564,1240303
"GB","Rochester kent","ME1 3DS",0.4999,51.378,1240304
"ES","bellaterra","08193",2.091,41.4973,1240305
"NL","Almere","1314 ke",5.2104,52.3787,1240306
"MX","Álvaro Obregón","01210",-99.2563,19.3741,1240307
"BE","JURBISE","7050",3.8957,50.5152,1240308
"IN","Belgaum","590010",74.5751,15.9214,1240309
"GB","LONDON","W10 5HZ",-0.2247,51.5229,1240310
"FR","MALAKOFF","92240",2.3,48.82,1240311
"NL","Varsseveld","7051 WR",6.4505,51.9485,1240312
"US","Middleton","53562",-89.5073,43.1052,1240313
"PT","Montijo","2870-423",-8.9739,38.7067,1240314
"PL","RADZYMIN","05250",21.2505,52.4398,1240315
"ES","Alacant","03008",-0.5211,38.3207,1240316
"TR","Zonguldak","67830",32.0704,41.2713,1240317
"CZ","PRŮHONICE","252 43",14.5667,50,1240318
"FR","Saint Saulve","59880",3.5561,50.3714,1240319
"BG","БЕРКОВИЦА","3500",23.1258,43.2361,1240320
"GB","Bolton","BL5 1EH",-2.472,53.548,1240321
"PT","Coimbra","3020-122",-8.4196,40.2056,1240322
"CA","Mississauga","L5V2Z8",-79.7032,43.6059,1240323
"FR","CANET-EN-ROUSSILLON","66140",3.0167,42.7,1240324
"CA","Toronto","M4P1X9",-79.3892,43.7122,1240325
"IT","Ferrazzano","86010",14.561,41.5541,1240326
"DE","Westerland","25980",8.4114,54.8611,1240327
"GB","PONTYCLUN","CF72 9UL",-3.4488,51.5338,1240328
"GB","Northampton","NN4 8PF",-0.8982,52.2233,1240329
"US","GUNTERSVILLE","35976",-86.2752,34.3449,1240330
"ES","LLEIDA","25002",0.6216,41.6132,1240331
"CZ","Hradec Kralove","503 21",15.75,50.2167,1240332
"IT","MONDOLFO","61037",13.1183,43.7444,1240333
"GB","Brentford","TW8 9LF",-0.3203,51.4944,1240334
"HU","Budapest","1075",19.0404,47.4984,1240335
"DE","Penzberg","82377",11.377,47.7529,1240336
"SE","Vedevåg","71192",15.2833,59.5333,1240337
"DE","Garching Bei München","85748",11.651,48.249,1240338
"PL","Gdynia","81-001",18.4587,54.5403,1240339
"IE","Dublin","D08V6Y9",-6.2733,53.3346,1240340
"CA","Vancouver","V5Z1W8",-123.1181,49.2543,1240341
"ES","Jerez de la frontera","11406",-6.1076,36.6767,1240342
"FR","Gauchy","02430",3.2737,49.8276,1240343
"US","Sherborn","01770",-71.3787,42.2331,1240344
"PL","Dobrzyniewo Duże","16-002",23.0138,53.2057,1240345
"CA","HAMILTON","L8L6J7",-79.8407,43.2529,1240346
"ES","MADRID","28004",-3.6991,40.4245,1240347
"DE","Wallenhorst","49134",8.0167,52.35,1240348
"FR","Epernay","51200",3.9592,49.04,1240349
"ZA","Johannesburg","2191",28.0333,-26.05,1240350
"FR","Varennes-Jarcy","91480",2.5615,48.6791,1240351
"DE","Berlin","13597",13.2195,52.5272,1240352
"US","Tacoma","98445",-122.4094,47.1291,1240353
"US","Joliet","60435",-88.1299,41.5454,1240354
"ZA","PRETORIA","0081",28.2294,-25.7069,1240355
"FR","FONTAINEBLEAU","77300",2.7018,48.4091,1240356
"GB","Bolton","BL1 8TF",-2.4278,53.602,1240357
"FR","CHÂTEAUNEUF-DU-PAPE","84230",4.8324,44.0564,1240358
"IN","Hyderabad","500074",78.4699,17.3898,1240359
"GB","Chatham","ME5 8NL",0.5359,51.3415,1240360
"SK","Trencin","911 01",18.0444,48.8945,1240361
"US","Greensboro","27408",-79.8165,36.1064,1240362
"SG","Singapore","423722",103.9046,1.3075,1240363
"NL","Hilversum","1212 BH",5.1924,52.2165,1240364
"DE","Bielefeld","33619",8.5333,52.0333,1240365
"CA","Richmond","V7C2B2",-123.1847,49.1483,1240366
"PT","Serzedelo","4765-527",-8.3689,41.4013,1240367
"SI","Izlake","1411",14.95,46.15,1240368
"PL","Warszawa","03-536",21.0458,52.273,1240369
"GB","West Byfleet","KT14 6AT",-0.5085,51.3402,1240370
"GB","Sunderland","SR3 3DZ",-1.4277,54.8742,1240371
"GB","Troon","KA10 6JB",-4.6501,55.5352,1240372
"MX","Ciudad De Mexico","01219",-99.241,19.3867,1240373
"RO","Bucuresti","010434",26.0602,44.4914,1240374
"NL","Den-Bosch","5211 JP",5.3017,51.6901,1240375
"GB","London","SW18 1SF",-0.1931,51.4575,1240376
"PT","SOBRAL DE MONTE AGRAÇO","2590-084",-9.1508,39.0196,1240377
"GB","Widnes","WA8 9BE",-2.7256,53.3822,1240378
"NL","Veldhoven","5507 KG",5.3665,51.4179,1240379
"GB","Northop","Ch7 6dg",-3.1194,53.218,1240380
"PT","Castelo Branco","6000-411",-7.4909,39.8222,1240381
"US","San Diego","92122",-117.2115,32.8577,1240382
"NL","Lunteren","6741 AE",5.619,52.0865,1240383
"MX","Monjonera","45138",-103.4655,20.7474,1240384
"US","Jersey city","07306",-74.066,40.7321,1240385
"CA","East Gwillimbury","L9N0S3",-79.4322,44.1013,1240386
"GB","Tunbridge Wells","TN3 0JB",0.2045,51.1317,1240387
"AT","Wals","5071",13.044,47.7994,1240388
"IT","Mediana Vecchia","04017",13.103,41.2782,1240389
"FR","Plaisir","78370",1.9541,48.8232,1240390
"HU","Balatonfűzfő","8184",18.05,47.0667,1240391
"CA","Saint Leonard","H1R1T9",-73.5996,45.58,1240392
"HR","SEGET","21220",16.2416,43.5468,1240393
"TR","İstanbul","07100",30.7096,36.8767,1240394
"PL","Kruszwica","88-153",18.2984,52.5955,1240395
"GB","LONDON","N1 3BQ",-0.0889,51.5412,1240396
"GB","LIVERPOOL","L25 6DR",-2.8702,53.3788,1240397
"GB","Heswall","CH60 1YB",-3.075,53.3224,1240398
"US","Catawba","28609",-81.0503,35.6757,1240399
"NL","Leerdam","4143 GS",5.0801,51.8947,1240400
"IT","LATINA","04100",12.7931,41.4836,1240401
"GB","Tunbridge Wells","TN4 0LG",0.2547,51.1563,1240402
"BR","Guanambi","46430-000",-42.824,-14.133,1240403
"NL","WIJCHEN","6602 BA",5.7247,51.8094,1240404
"NL","Hengelo","7552 GD",6.8153,52.2569,1240405
"BG","Svishtov","5250",25.3539,43.6231,1240406
"PT","Sintra","2710-335",-9.3829,38.766,1240407
"PL","Zagrody","26-052",20.5369,50.8266,1240408
"DE","LEIPZIG","04105",12.3688,51.3489,1240409
"GB","Birmingham","B43 6JB",-1.9596,52.5444,1240410
"US","MONTCLAIR","07043",-74.2011,40.843,1240411
"GB","London","N3 2DE",-0.1873,51.6019,1240412
"ES","L'HOSPITALET DE LLOBREGAT","08907",2.1033,41.3495,1240413
"CA","Nepean","K2J0N6",-75.7239,45.2467,1240414
"IN","shahabad Markanda","136135",76.8588,30.1502,1240415
"AU","Geraldton","6530",114.6035,-28.7845,1240416
"CA","Vaughan","L4J8L4",-79.4504,43.8232,1240417
"GB","Kilsyth","G65 9EJ",-4.0909,55.9736,1240418
"GB","OKEHAMPTON","EX20 4HB",-4.1046,50.6837,1240419
"FR","Plouzane","29280",-4.6181,48.3813,1240420
"FR","Naucelles","15250",2.3144,44.9436,1240421
"CA","victoria","V8W0A4",-123.362,48.427,1240422
"FR","La Chapelle Saint-Ursin","18570",2.3245,47.0625,1240423
"GB","Brentwood","CM15 8AA",0.307,51.6214,1240424
"GB","HALSTEAD","CO9 1GF",0.6257,51.935,1240425
"CA","DELTA","V4M4A1",-123.0826,49.0885,1240426
"ES","Mollet","08100",2.2089,41.5451,1240427
"NL","Wateringen","2292 dm",4.2907,52.0192,1240428
"MX","Torreon","27106",-103.3539,25.6232,1240429
"ES","Malaga","29570",-4.6347,36.7028,1240430
"GB","Oldham","OL2 7QF",-2.1019,53.5874,1240431
"GB","London","N1 9RB",-0.1204,51.5348,1240432
"NL","Heerhugowaard","1703 SH",4.8294,52.6638,1240433
"GB","RICHMOND","SW14 8EH",-0.2592,51.4609,1240434
"GB","cardiff","cf23 8se",-3.1514,51.532,1240435
"GB","LONDON","W11 3PD",-0.1997,51.5096,1240436
"CA","Oakville","L6L1J4",-79.7162,43.3886,1240437
"ES","PORTOCOLOM","07670",3.2433,39.4362,1240438
"PL","GDAŃSK","80288",18.5832,54.3572,1240439
"DE","Würzburg","97072",9.9366,49.7829,1240440
"NL","Den Haag","2541 JG",4.2759,52.0434,1240441
"NL","Oldenzaal","7577 ME",6.9112,52.3206,1240442
"IN","Ravangla","737126",88.3729,27.1688,1240443
"GB","Bury","BL9 8LD",-2.2772,53.5592,1240444
"CH","Genève","1205",6.1403,46.1961,1240445
"GB","Reading","RG31 7BG",-1.0602,51.4393,1240446
"BE","Zele","9240",4.0403,51.0657,1240447
"US","Athens","30601",-83.3632,33.9761,1240448
"TR","Bilecik","11230",29.9616,40.1054,1240449
"PL","WARSZAWA","00024",21.0137,52.2306,1240450
"CA","gatineau","J9J0Z2",-75.8481,45.4512,1240451
"GB","Manchester","M43 7GZ",-2.1498,53.4885,1240452
"NL","Deventer","7411 RG",6.1571,52.2553,1240453
"FR","Le Pontet","84130",4.8601,43.9612,1240454
"BR","Valenca Do Piaui","64300-000",-41.8139,-6.2787,1240455
"GB","Kilmarnock","KA1 1TF",-4.5121,55.5989,1240456
"US","Syracuse","13214",-76.0722,43.0397,1240457
"IT","Cicciano","80033",14.5349,40.964,1240458
"HR","Kutina","44320",16.7819,45.475,1240459
"GB","Ulverston","LA12 7EQ",-3.094,54.1969,1240460
"GB","HARROGATE","HG2 8JX",-1.5198,53.988,1240461
"CH","Bern","3013",7.4507,46.9547,1240462
"GB","Livingston","EH54 9LF",-3.5127,55.8708,1240463
"FR","Sainte Florence","85140",-1.2281,46.7736,1240464
"GB","Crawley","RH11 0HT",-0.2183,51.1165,1240465
"GB","Livingston","EH53 0QF",-3.44,55.903,1240466
"GB","Walton-on-Thames","KT12 4DA",-0.4348,51.355,1240467
"US","Ringwood","07456",-74.2659,41.0928,1240468
"NL","STEENWIJK","8331 BZ",6.1392,52.7861,1240469
"FR","Jeuxey","88000",6.5052,48.2438,1240470
"GB","Manchester","M24 4WT",-2.2226,53.5539,1240471
"RO","Braila","810210",27.9833,45.2667,1240472
"GB","HUDDERSFIELD","HD4 6QE",-1.773,53.6338,1240473
"SE","Önnestad","29173",14.0167,56.05,1240474
"FR","brie et angonnes","38320",5.7501,45.1477,1240475
"PL","Bydgoszcz","85-428",17.9052,53.142,1240476
"IT","Baldissero d'Alba","12040",7.9086,44.7618,1240477
"US","columbus","43212",-83.0456,39.9874,1240478
"MX","La Paz","23088",-110.3417,24.1136,1240479
"DE","Kevelaer","47623",6.2414,51.5829,1240480
"GB","London","W2 3EE",-0.1829,51.5126,1240481
"CA","Toronto","M4J4A4",-79.3368,43.6893,1240482
"US","TARRYTOWN","10591",-73.844,41.0897,1240483
"NL","Eindhoven","5612 HD",5.4651,51.4508,1240484
"BR","Caico","59300-000",-37.0478,-6.4471,1240485
"GB","Cranbrook","TN17 2DD",0.591,51.1384,1240486
"CA","brampton","L6R3N1",-79.7526,43.7693,1240487
"FR","HYERES","83400",6.1286,43.1204,1240488
"PL","Przęsocin","72-010",14.5049,53.569,1240489
"ES","Losar de la Vera","10460",-5.5932,40.1434,1240490
"CA","Ottawa","K1R0B8",-75.7071,45.4106,1240491
"SG","Singapore","510426",103.9559,1.37,1240492
"ES","Aldeamayor de San Martín","47162",-4.6244,41.5284,1240493
"NO","HAUGLANDSHELLA","5310",5.1231,60.4542,1240494
"ES","Almeria","04009",-2.453,36.8617,1240495
"IT","Firenze","50135",11.2963,43.7788,1240496
"CZ","Dačice","380 01",15.4667,49.0833,1240497
"GB","chesterfield","S40 3JR",-1.4645,53.2258,1240498
"HU","Budapest, III.","1037",19.0404,47.4984,1240499
"FR","Recques-sur-Course","62170",1.6656,50.4565,1240500
"ZA","CENTURION","0037",28.1,-25.7833,1240501
"PL","OSTRÓW MAZOWIECKA","07-300",21.8919,52.756,1240502
"FR","SAVIGNY LE TEMPLE","77176",2.5629,48.583,1240503
"DE","Groß Laasch","19288",11.4971,53.3292,1240504
"US","Atlanta","30338",-84.3249,33.9669,1240505
"DE","Mahlow","15831",13.4722,52.3571,1240506
"DE","FRANKFURT AM MAIN","60388",8.7537,50.1506,1240507
"GB","Loughton","IG10 1FD",0.0539,51.6472,1240508
"GB","Eastleigh","SO50 7QP",-1.3026,50.9792,1240509
"NL","Wijchen","6602 xk",5.7068,51.8055,1240510
"AT","Solarcity-Linz","4030",14.2861,48.3064,1240511
"NL","Brunssum","6444 GL",5.9624,50.9454,1240512
"BE","MAASEIK","3680",5.7838,51.098,1240513
"NL","Heikant","4566 AP",4.0252,51.2504,1240514
"DE","KOBLENZ","56072",7.5251,50.3578,1240515
"CA","BRAMPTON","L6Z0G8",-79.7935,43.7265,1240516
"US","Fair Lawn","07410",-74.1166,40.9343,1240517
"MX","el fuerte","81820",-108.6544,26.4012,1240518
"CA","Winnipeg","R2P2Z7",-97.1711,49.9666,1240519
"FR","thuisy","10190",3.8308,48.3133,1240520
"ES","AREVALO","05200",-4.7381,41.053,1240521
"ES","Arroyo de la Miel","29631",-4.5676,36.603,1240522
"ES","Sant llorenç de hortons.urb.el grandet","08791",1.8416,41.4766,1240523
"FR","FREJUS","83600",6.812,43.5205,1240524
"GB","COULSDON","CR5 3AP",-0.1566,51.3151,1240525
"GB","Swansea","SA2 0HW",-3.9692,51.6176,1240526
"GB","NEWTOWNABBEY","BT36 7EZ",-5.9281,54.6506,1240527
"GB","Aberdeen","AB21 9HG",-2.1938,57.1819,1240528
"FR","EPINIAC","35120",-1.8018,48.6058,1240529
"ES","XIRIVELLA","46950",-0.4267,39.4598,1240530
"GB","LONDON","N19 4PS",-0.129,51.5586,1240531
"RS","Studenica","36343",20.6346,43.5159,1240532
"CA","QUÉBEC","G1T2C2",-71.2559,46.7802,1240533
"NL","Enschede","7523 ND",6.899,52.2355,1240534
"GB","Stone","ST15 8YZ",-2.161,52.9121,1240535
"GB","Newcastle Upon Tyne","NE4 5BU",-1.622,54.9712,1240536
"GB","Solihull","B91 1ps",-1.8103,52.4198,1240537
"ES","Hinojosa del Valle","06226",-6.1845,38.4795,1240538
"US","Chicago","60637",-87.6051,41.7813,1240539
"CA","Sorel-Tracy","J3P8A8",-73.0961,46.0277,1240540
"US","New Canaan","06840",-73.4944,41.151,1240541
"NL","HAARLEM","2037 KK",4.6667,52.3549,1240542
"ES","Premia De mar","08330",2.3592,41.4947,1240543
"ZA","STELLENBOSCH","7600",18.8449,-33.9302,1240544
"GB","Birtley","DH3 1BB",-1.5735,54.899,1240545
"US","Little Rock","72207",-92.3565,34.7721,1240546
"FR","lisieux","14100",0.3007,49.0923,1240547
"US","swedesboro","08085",-75.3362,39.7529,1240548
"PL","KAMIEŃ","36-053",22.1192,50.3259,1240549
"ES","Leganes","28913",-3.7708,40.3349,1240550
"GB","GLASGOW","G62 6JS",-4.3176,55.9334,1240551
"RO","Targu Neamt","615200",26.3667,47.2,1240552
"NL","Haarlem","2023 JB",4.6292,52.3957,1240553
"PL","Warszawa","03-414",21.0398,52.258,1240554
"GB","Grays","RM16 6RT",0.2959,51.4861,1240555
"ES","Sant just desvern","08960",2.0714,41.3876,1240556
"GB","London","EC1R 4SQ",-0.1111,51.5251,1240557
"NO","Lillehammer","2618",10.5411,61.1551,1240558
"DE","LUDWIGSHAFEN AM RHEIN","67071",8.3791,49.489,1240559
"GB","BIRMINGHAM","B20 2DH",-1.9253,52.5164,1240560
"DE","AC","52070",6.1044,50.7884,1240561
"IN","Gurgaon","122101",77.0492,28.3932,1240562
"AT","Neudörfl","7201",16.2977,47.7966,1240563
"FR","Granges-Narboz","25300",6.2668,46.8788,1240564
"FR","L'HAY LES ROSES","94240",2.3373,48.7794,1240565
"GB","London","NW3 1QD",-0.1771,51.5562,1240566
"FI","PORI","28130",21.811,61.4708,1240567
"NL","Deventer","7415 ZP",6.16,52.2722,1240568
"IT","corsico","20094",9.1109,45.431,1240569
"IE","Glenealy","A67TW99",-6.0494,52.975,1240570
"ES","Manresa","08243",1.8465,41.721,1240571
"IN","Thane West","400607",73.0002,19.1941,1240572
"ES","El Albir, Alfaz Del Pi","03581",-0.07,38.5638,1240573
"PT","Oliveira do Hospital","3400-120",-7.8601,40.3618,1240574
"US","Tinton falls","07753",-74.0714,40.2096,1240575
"NL","de meern","3453 KE",5.0234,52.0825,1240576
"US","SAVANNAH","31401",-81.0883,32.0749,1240577
"IT","Gorla Maggiore","21050",8.8907,45.8895,1240578
"FR","Eysines","33320",-0.67,44.9043,1240579
"NL","OUDENBOSCH","4731 EP",4.5458,51.5932,1240580
"NL","Zoetermeer","2723 XN",4.5176,52.0632,1240581
"TR","İzmir","35130",27.1352,38.374,1240582
"NL","Den Haag","2526 KZ",4.3081,52.0683,1240583
